cgdppc,countrycode,rgdpnapc
9142,MKD,9690
9797,MKD,10290
10750,MKD,10825
11415,MKD,10758
11625,MKD,11090
11321,MKD,11321
11748,MKD,11242
12421,MKD,11544
13110,MKD,11937
13586,MKD,12371
13887,MKD,12644
1264,MLI,607
1258,MLI,617
1250,MLI,627
1243,MLI,638
1234,MLI,648
1226,MLI,658
1217,MLI,669
1207,MLI,680
1196,MLI,692
1186,MLI,703
1164,MLI,709
1154,MLI,699
1144,MLI,689
1058,MLI,721
1003,MLI,740
1018,MLI,735
974,MLI,750
1015,MLI,758
1014,MLI,770
968,MLI,749
944,MLI,778
931,MLI,787
767,MLI,809
726,MLI,772
662,MLI,736
689,MLI,818
710,MLI,908
697,MLI,957
639,MLI,917
767,MLI,1121
638,MLI,974
627,MLI,925
600,MLI,858
645,MLI,880
622,MLI,903
742,MLI,907
722,MLI,948
714,MLI,948
627,MLI,929
683,MLI,1004
694,MLI,992
677,MLI,998
645,MLI,946
726,MLI,954
713,MLI,960
767,MLI,957
847,MLI,993
910,MLI,1028
908,MLI,1043
901,MLI,1074
885,MLI,1048
1034,MLI,1200
1021,MLI,1222
1039,MLI,1298
1072,MLI,1286
1123,MLI,1343
1206,MLI,1377
1266,MLI,1392
1382,MLI,1423
1487,MLI,1452
1591,MLI,1492
1500,MLI,1500
1412,MLI,1448
1444,MLI,1443
1514,MLI,1505
1563,MLI,1553
1604,MLI,1594
1572,MLT,1587
1640,MLT,1655
1700,MLT,1716
1777,MLT,1794
1843,MLT,1860
1929,MLT,1947
2147,MLT,2168
2142,MLT,2163
2254,MLT,2275
2275,MLT,2297
2381,MLT,2403
2358,MLT,2381
2258,MLT,2280
2261,MLT,2282
2341,MLT,2363
2536,MLT,2560
2824,MLT,2851
3011,MLT,3039
3306,MLT,3337
3480,MLT,3513
3885,MLT,3922
3982,MLT,4019
4294,MLT,4335
4438,MLT,4480
4858,MLT,4904
5732,MLT,5787
6677,MLT,6740
7429,MLT,7500
8071,MLT,8147
8735,MLT,8818
8911,MLT,8996
9215,MLT,9302
9515,MLT,9606
9575,MLT,9666
9787,MLT,9879
10138,MLT,10261
10555,MLT,10673
10793,MLT,11034
11775,MLT,11864
12745,MLT,12713
12552,MLT,13370
13998,MLT,13946
12736,MLT,14450
13573,MLT,14948
14515,MLT,15645
14676,MLT,16522
14528,MLT,17034
17254,MLT,17794
18758,MLT,18585
19986,MLT,19347
24038,MLT,20524
21156,MLT,20495
21791,MLT,20949
22007,MLT,21341
20814,MLT,21292
21531,MLT,21958
22106,MLT,22278
23227,MLT,23085
23157,MLT,23703
24547,MLT,22946
24706,MLT,23642
23871,MLT,23871
24000,MLT,24301
24207,MLT,25162
25001,MLT,26998
26577,MLT,28700
27612,MLT,29817
706,MMR,594
,MMR,
706,MMR,593
,MMR,
,MMR,
980,MMR,823
,MMR,
,MMR,
,MMR,
,MMR,
794,MMR,667
,MMR,
,MMR,
,MMR,
,MMR,
850,MMR,714
,MMR,
960,MMR,807
,MMR,
,MMR,
1153,MMR,969
,MMR,
,MMR,
,MMR,
,MMR,
996,MMR,837
,MMR,
,MMR,
,MMR,
,MMR,
1140,MMR,958
,MMR,
,MMR,
,MMR,
,MMR,
1265,MMR,1063
,MMR,
,MMR,
,MMR,
,MMR,
1175,MMR,987
,MMR,
1037,MMR,871
,MMR,
,MMR,
,MMR,
,MMR,
,MMR,
,MMR,
,MMR,
,MMR,
,MMR,
,MMR,
,MMR,
555,MMR,466
626,MMR,526
630,MMR,529
636,MMR,535
588,MMR,494
654,MMR,549
686,MMR,577
715,MMR,601
684,MMR,575
777,MMR,653
790,MMR,664
795,MMR,668
850,MMR,714
858,MMR,721
858,MMR,721
849,MMR,726
837,MMR,683
816,MMR,690
817,MMR,721
844,MMR,737
862,MMR,756
873,MMR,765
853,MMR,756
817,MMR,739
840,MMR,764
863,MMR,781
892,MMR,814
918,MMR,848
942,MMR,890
961,MMR,917
1031,MMR,975
1069,MMR,1012
1125,MMR,1047
1161,MMR,1071
1214,MMR,1103
1221,MMR,1113
1201,MMR,1082
1144,MMR,1021
981,MMR,892
992,MMR,912
999,MMR,925
944,MMR,903
999,MMR,976
1274,MMR,1019
1211,MMR,1076
1331,MMR,1130
1314,MMR,1183
1286,MMR,1231
1523,MMR,1283
1462,MMR,1403
1427,MMR,1573
1471,MMR,1728
1442,MMR,1911
1642,MMR,2148
1754,MMR,2409
2031,MMR,2703
2263,MMR,3021
2487,MMR,3344
2737,MMR,3434
2820,MMR,3569
3384,MMR,3719
3884,MMR,3884
4539,MMR,4124
4992,MMR,4424
5493,MMR,4728
5834,MMR,5021
6139,MMR,5284
,MNE,
,MNE,
3175,MNE,4369
2794,MNE,3844
2815,MNE,3874
3737,MNE,5143
3392,MNE,4668
3782,MNE,5204
3688,MNE,5075
3916,MNE,5389
4339,MNE,5971
5200,MNE,7155
5067,MNE,6973
5725,MNE,7877
6641,MNE,9138
6765,MNE,9309
7026,MNE,9669
7109,MNE,9783
7404,MNE,10188
8091,MNE,11134
8644,MNE,11894
8887,MNE,12229
9264,MNE,12747
9143,MNE,12581
9600,MNE,13210
9810,MNE,13500
10216,MNE,14058
11209,MNE,15424
11716,MNE,16122
11607,MNE,15971
14223,MNE,19571
13589,MNE,18699
13864,MNE,19078
13542,MNE,18634
13931,MNE,19170
13889,MNE,19113
14274,MNE,19642
13511,MNE,18592
12989,MNE,17874
12953,MNE,17825
11755,MNE,16175
10558,MNE,14240
7500,MNE,10354
4659,MNE,6425
4632,MNE,6347
5188,MNE,7067
6500,MNE,8841
6949,MNE,9304
7492,MNE,9613
6823,MNE,8579
7182,MNE,9666
7743,MNE,9850
7614,MNE,10125
7885,MNE,10472
8368,MNE,11045
8951,MNE,11627
11725,MNE,12758
13656,MNE,14265
15054,MNE,15400
14296,MNE,14658
14536,MNE,15142
15747,MNE,15747
15709,MNE,15421
16357,MNE,16064
16903,MNE,16437
17738,MNE,17249
18244,MNE,17741
,MNG,
,MNG,
,MNG,
669,MNG,1843
688,MNG,1894
710,MNG,1956
731,MNG,2013
754,MNG,2076
776,MNG,2137
799,MNG,2200
824,MNG,2270
848,MNG,2336
874,MNG,2407
900,MNG,2479
927,MNG,2553
954,MNG,2627
984,MNG,2710
1013,MNG,2790
1044,MNG,2874
1074,MNG,2957
1107,MNG,3049
1140,MNG,3140
1174,MNG,3232
1210,MNG,3332
1234,MNG,3391
1241,MNG,3415
1307,MNG,3611
1340,MNG,3649
1390,MNG,3771
1393,MNG,3809
1482,MNG,3996
1506,MNG,4177
1526,MNG,4232
1722,MNG,4401
1557,MNG,4660
1808,MNG,4934
2002,MNG,5100
2200,MNG,5276
2167,MNG,5447
2303,MNG,5824
2452,MNG,5893
2538,MNG,6054
2431,MNG,6070
3319,MNG,5774
2385,MNG,5124
2248,MNG,4552
1794,MNG,4352
1867,MNG,4394
2368,MNG,4601
2193,MNG,4641
2284,MNG,4763
2274,MNG,4868
2392,MNG,4962
2737,MNG,4958
3027,MNG,5046
3295,MNG,5223
3570,MNG,5527
4188,MNG,6049
4943,MNG,6417
5774,MNG,6886
6579,MNG,7497
7034,MNG,8055
6723,MNG,7839
7487,MNG,8212
9484,MNG,9484
10771,MNG,10493
11088,MNG,11545
11035,MNG,12283
11139,MNG,12398
11105,MNG,12360
,MOZ,
,MOZ,
,MOZ,
,MOZ,
,MOZ,
,MOZ,
466,MOZ,345
475,MOZ,351
484,MOZ,358
493,MOZ,365
496,MOZ,367
517,MOZ,383
511,MOZ,378
512,MOZ,379
526,MOZ,389
544,MOZ,402
546,MOZ,404
561,MOZ,407
609,MOZ,426
571,MOZ,402
582,MOZ,410
581,MOZ,411
585,MOZ,415
622,MOZ,433
679,MOZ,471
733,MOZ,515
750,MOZ,530
780,MOZ,552
784,MOZ,554
786,MOZ,570
659,MOZ,512
548,MOZ,427
511,MOZ,394
499,MOZ,384
490,MOZ,376
480,MOZ,369
459,MOZ,371
469,MOZ,370
465,MOZ,353
436,MOZ,323
445,MOZ,311
373,MOZ,280
470,MOZ,282
439,MOZ,298
465,MOZ,325
497,MOZ,339
489,MOZ,339
538,MOZ,355
465,MOZ,331
477,MOZ,348
503,MOZ,343
443,MOZ,330
511,MOZ,406
567,MOZ,439
579,MOZ,479
548,MOZ,505
606,MOZ,502
642,MOZ,554
768,MOZ,590
827,MOZ,615
844,MOZ,648
896,MOZ,690
919,MOZ,741
944,MOZ,779
974,MOZ,814
972,MOZ,847
966,MOZ,884
925,MOZ,925
951,MOZ,967
1122,MOZ,1011
1227,MOZ,1060
1277,MOZ,1103
1288,MOZ,1113
770,MRT,1047
792,MRT,1077
814,MRT,1107
836,MRT,1137
858,MRT,1167
881,MRT,1198
904,MRT,1229
927,MRT,1260
949,MRT,1291
973,MRT,1323
1037,MRT,1410
1124,MRT,1629
1127,MRT,1573
1094,MRT,1457
1394,MRT,1866
1571,MRT,2095
1559,MRT,2076
1592,MRT,2117
1685,MRT,2270
1629,MRT,2200
1791,MRT,2389
1772,MRT,2367
1816,MRT,2331
1765,MRT,2273
1846,MRT,2423
2030,MRT,2622
2190,MRT,2747
2149,MRT,2688
1947,MRT,2440
2043,MRT,2631
1961,MRT,2596
1971,MRT,2643
1808,MRT,2390
1805,MRT,2396
1743,MRT,2293
1767,MRT,2317
1833,MRT,2396
1831,MRT,2394
1826,MRT,2367
1832,MRT,2406
1745,MRT,2332
1786,MRT,2340
1732,MRT,2310
1853,MRT,2420
1907,MRT,2462
1750,MRT,2347
1938,MRT,2554
1824,MRT,2404
1850,MRT,2409
1955,MRT,2504
1945,MRT,2429
1938,MRT,2415
2056,MRT,2370
2304,MRT,2449
2359,MRT,2526
2648,MRT,2684
2909,MRT,3113
2831,MRT,3123
2695,MRT,3081
2546,MRT,2976
2858,MRT,3045
3104,MRT,3104
3095,MRT,3213
2933,MRT,3319
3357,MRT,3459
3323,MRT,3424
3307,MRT,3407
3192,MUS,2718
3196,MUS,2773
3324,MUS,2760
3231,MUS,2763
3401,MUS,2824
3404,MUS,2824
3448,MUS,2832
3483,MUS,2853
3406,MUS,2849
3513,MUS,2931
3465,MUS,3032
4219,MUS,3623
4373,MUS,3548
4546,MUS,3962
4634,MUS,3584
4388,MUS,3605
4369,MUS,3393
4528,MUS,3472
3897,MUS,3174
3869,MUS,3282
4579,MUS,3216
4786,MUS,3313
4919,MUS,3536
5056,MUS,3909
4819,MUS,4164
4749,MUS,4159
6225,MUS,5009
6394,MUS,5248
6402,MUS,5354
5885,MUS,5441
5796,MUS,4807
5893,MUS,5010
6011,MUS,5216
6058,MUS,5183
6930,MUS,5378
6728,MUS,5699
7344,MUS,6208
9047,MUS,6786
9127,MUS,7185
9523,MUS,7453
10340,MUS,7924
11178,MUS,8173
11138,MUS,8576
11871,MUS,8894
12666,MUS,9165
13362,MUS,9469
14915,MUS,9848
14737,MUS,10302
14977,MUS,10812
14764,MUS,10976
14700,MUS,11748
14208,MUS,12021
14128,MUS,12106
13834,MUS,12693
13680,MUS,13124
13042,MUS,13242
13815,MUS,13769
15139,MUS,14459
15152,MUS,15133
15485,MUS,15472
15857,MUS,15984
16483,MUS,16483
16810,MUS,16893
16984,MUS,17311
17756,MUS,17818
18259,MUS,18322
18852,MUS,18918
907,MWI,473
928,MWI,484
947,MWI,495
967,MWI,506
987,MWI,517
946,MWI,516
1046,MWI,548
1028,MWI,558
1053,MWI,566
1149,MWI,573
1092,MWI,575
1006,MWI,590
1093,MWI,574
1039,MWI,549
973,MWI,523
979,MWI,579
1032,MWI,622
1156,MWI,664
1090,MWI,638
1081,MWI,660
938,MWI,653
1036,MWI,727
1107,MWI,779
1101,MWI,821
1127,MWI,850
1135,MWI,855
1078,MWI,862
1060,MWI,879
1076,MWI,930
1031,MWI,943
945,MWI,920
1012,MWI,846
1032,MWI,828
1083,MWI,836
1131,MWI,847
1274,MWI,885
1133,MWI,856
1054,MWI,829
942,MWI,797
971,MWI,791
897,MWI,787
933,MWI,827
810,MWI,741
846,MWI,803
1017,MWI,737
1034,MWI,848
980,MWI,913
1078,MWI,948
885,MWI,933
917,MWI,941
873,MWI,923
792,MWI,862
888,MWI,853
893,MWI,876
1022,MWI,896
1057,MWI,897
996,MWI,910
1164,MWI,966
1262,MWI,1005
997,MWI,1053
994,MWI,1087
1102,MWI,1102
1005,MWI,1085
1031,MWI,1104
964,MWI,1129
960,MWI,1124
950,MWI,1112
1031,MYS,1120
,MYS,
1133,MYS,1230
,MYS,
,MYS,
,MYS,
,MYS,
,MYS,
,MYS,
,MYS,
,MYS,
,MYS,
,MYS,
,MYS,
,MYS,
1369,MYS,1487
1405,MYS,1526
1539,MYS,1672
1574,MYS,1709
1603,MYS,1741
1703,MYS,1850
1768,MYS,1920
1658,MYS,1801
1979,MYS,2150
1899,MYS,2062
1838,MYS,1996
1970,MYS,2139
1898,MYS,2061
1813,MYS,1969
2054,MYS,2231
2251,MYS,2445
2140,MYS,2324
2376,MYS,2581
2877,MYS,3125
2798,MYS,3038
2648,MYS,2876
2389,MYS,2594
2462,MYS,2674
2633,MYS,2860
2333,MYS,2534
2528,MYS,2745
2238,MYS,2430
2328,MYS,2529
2752,MYS,2989
2186,MYS,2374
2118,MYS,2300
2861,MYS,3107
,MYS,
,MYS,
,MYS,
,MYS,
1828,MYS,1986
2026,MYS,2201
2618,MYS,2843
2667,MYS,2896
2463,MYS,2675
2516,MYS,2733
2462,MYS,2674
2549,MYS,2768
2497,MYS,2712
2585,MYS,2796
2495,MYS,2701
2453,MYS,2624
2468,MYS,2725
2480,MYS,2842
2632,MYS,2957
2741,MYS,3040
2857,MYS,3100
3017,MYS,3209
3114,MYS,3351
3212,MYS,3429
3191,MYS,3399
3348,MYS,3607
3397,MYS,3725
3636,MYS,3862
3826,MYS,4050
4032,MYS,4252
4689,MYS,4755
5224,MYS,4993
5014,MYS,4919
5488,MYS,5405
5809,MYS,5713
6074,MYS,6074
6462,MYS,6420
7011,MYS,6792
7175,MYS,7102
7360,MYS,7344
7528,MYS,7607
7910,MYS,8000
7273,MYS,7720
6446,MYS,7623
6730,MYS,7835
7175,MYS,8323
7773,MYS,8895
8477,MYS,9529
9017,MYS,10158
9572,MYS,10776
9996,MYS,11551
10569,MYS,12299
11374,MYS,13173
11901,MYS,14131
12350,MYS,14776
10711,MYS,13334
10962,MYS,13790
12269,MYS,14598
11799,MYS,14312
12341,MYS,14745
12765,MYS,15223
13695,MYS,15876
14931,MYS,16350
15295,MYS,16960
16511,MYS,17718
17770,MYS,18260
16645,MYS,17686
17653,MYS,18710
19390,MYS,19390
20203,MYS,20134
21152,MYS,20760
21339,MYS,21683
22075,MYS,22432
22687,MYS,23053
3258,NAM,4131
3282,NAM,4162
3306,NAM,4192
3353,NAM,4252
3458,NAM,4385
3485,NAM,4420
3529,NAM,4475
3575,NAM,4534
3584,NAM,4545
3698,NAM,4689
3946,NAM,5004
3883,NAM,4933
4533,NAM,5488
4907,NAM,5885
5590,NAM,6668
5836,NAM,6936
5982,NAM,7018
5584,NAM,6561
5509,NAM,6445
5554,NAM,6497
5443,NAM,6354
5534,NAM,6451
5471,NAM,6346
5450,NAM,6367
5496,NAM,6583
5406,NAM,6486
5312,NAM,6338
5158,NAM,6168
5145,NAM,6212
5120,NAM,6261
5287,NAM,6486
5196,NAM,6463
4962,NAM,6250
4688,NAM,5911
4512,NAM,5709
4262,NAM,5561
4254,NAM,5699
5081,NAM,5767
5051,NAM,5551
4919,NAM,5368
4787,NAM,5161
4647,NAM,5393
4801,NAM,5686
4298,NAM,5434
4418,NAM,5683
4775,NAM,5771
4898,NAM,5812
4964,NAM,5915
5125,NAM,5971
5155,NAM,6030
5204,NAM,6067
5260,NAM,5974
5377,NAM,6149
5331,NAM,6153
5719,NAM,6781
6171,NAM,6867
6725,NAM,7261
6878,NAM,7553
7499,NAM,7651
7311,NAM,7570
7440,NAM,7917
8203,NAM,8203
9181,NAM,8483
9512,NAM,8793
11484,NAM,9170
11850,NAM,9462
11741,NAM,9376
1148,NER,955
1167,NER,974
1185,NER,994
1203,NER,1012
1221,NER,1032
1240,NER,1051
1257,NER,1070
1275,NER,1090
1292,NER,1109
1310,NER,1128
1361,NER,1177
1421,NER,1202
1562,NER,1301
1666,NER,1400
1626,NER,1374
1672,NER,1447
1613,NER,1398
1609,NER,1375
1593,NER,1356
1478,NER,1288
1511,NER,1298
1504,NER,1342
1426,NER,1244
1212,NER,1010
1297,NER,1073
1143,NER,1020
1188,NER,1003
1285,NER,1055
1339,NER,1169
1442,NER,1224
1497,NER,1254
1388,NER,1239
1322,NER,1195
1289,NER,1145
971,NER,929
972,NER,923
1018,NER,941
966,NER,886
932,NER,912
898,NER,888
897,NER,846
886,NER,842
800,NER,765
775,NER,753
774,NER,759
728,NER,686
690,NER,698
677,NER,680
729,NER,742
716,NER,725
669,NER,683
708,NER,713
721,NER,725
748,NER,750
696,NER,718
704,NER,751
722,NER,766
715,NER,762
748,NER,806
761,NER,773
855,NER,809
799,NER,799
845,NER,864
859,NER,880
893,NER,911
895,NER,913
906,NER,925
1503,NGA,1961
1640,NGA,2063
1811,NGA,2163
1765,NGA,2166
1895,NGA,2260
2054,NGA,2253
1954,NGA,2138
2063,NGA,2163
2080,NGA,2077
2262,NGA,2106
2179,NGA,2137
2341,NGA,2146
2422,NGA,2203
2566,NGA,2341
2741,NGA,2371
3186,NGA,2458
2977,NGA,2311
2650,NGA,1896
2769,NGA,1821
3877,NGA,2244
4549,NGA,2850
4960,NGA,3094
5080,NGA,3118
5710,NGA,3287
6459,NGA,3561
6252,NGA,3353
6525,NGA,3607
7073,NGA,3628
6776,NGA,3314
6852,NGA,3440
6414,NGA,3400
5657,NGA,3033
5698,NGA,2917
5439,NGA,2664
4695,NGA,2497
4961,NGA,2649
4632,NGA,2630
4226,NGA,2544
4284,NGA,2724
4219,NGA,2826
4117,NGA,2898
3806,NGA,2809
3625,NGA,2798
3438,NGA,2771
3225,NGA,2709
3080,NGA,2692
3010,NGA,2733
2913,NGA,2744
2814,NGA,2746
2668,NGA,2695
2657,NGA,2774
2676,NGA,2885
2897,NGA,3221
2998,NGA,3435
3131,NGA,3695
3173,NGA,3852
3289,NGA,4007
4136,NGA,4192
4218,NGA,4381
4550,NGA,4628
5087,NGA,5021
5136,NGA,5136
5370,NGA,5223
5372,NGA,5370
5531,NGA,5569
5540,NGA,5578
5323,NGA,5360
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
,NIC,
1360,NIC,2911
1412,NIC,3023
1273,NIC,2725
1362,NIC,2916
1421,NIC,3043
1570,NIC,3360
1344,NIC,2877
1350,NIC,2891
1710,NIC,3661
1883,NIC,4030
1522,NIC,3258
1403,NIC,3004
1263,NIC,2703
1566,NIC,3352
1402,NIC,3000
1385,NIC,2965
1073,NIC,2297
1133,NIC,2426
1157,NIC,2477
1384,NIC,2963
1476,NIC,3160
1596,NIC,3416
1501,NIC,3213
1609,NIC,3444
1558,NIC,3334
1531,NIC,3277
1610,NIC,3447
1565,NIC,3351
1668,NIC,3570
1590,NIC,3403
1738,NIC,3721
1797,NIC,3856
1985,NIC,4376
2001,NIC,4347
2038,NIC,4611
2185,NIC,4771
2095,NIC,4624
2239,NIC,4861
2209,NIC,4727
2253,NIC,4649
2118,NIC,4567
2246,NIC,4756
2443,NIC,5109
2671,NIC,5486
2897,NIC,5936
3128,NIC,6297
3061,NIC,6301
3252,NIC,6528
3312,NIC,6410
3384,NIC,6622
3381,NIC,6475
3437,NIC,6578
3333,NIC,6592
3678,NIC,6728
4182,NIC,7347
3791,NIC,7273
4036,NIC,7398
4562,NIC,7613
3796,NIC,6922
2375,NIC,4939
3028,NIC,4954
3091,NIC,5047
2929,NIC,4876
3083,NIC,4987
3032,NIC,4798
3093,NIC,4507
2952,NIC,4368
3049,NIC,4240
2334,NIC,3624
2151,NIC,3470
2123,NIC,3324
2156,NIC,3149
2069,NIC,3029
1987,NIC,2909
2091,NIC,2912
2215,NIC,3006
2308,NIC,3125
2394,NIC,3181
2524,NIC,3236
2661,NIC,3399
2724,NIC,3474
2792,NIC,3515
2813,NIC,3483
2906,NIC,3514
3031,NIC,3646
3240,NIC,3749
3332,NIC,3852
3549,NIC,4004
3704,NIC,4067
3730,NIC,3908
3914,NIC,3987
4189,NIC,4189
4221,NIC,4376
4325,NIC,4527
4524,NIC,4685
4699,NIC,4866
4872,NIC,5045
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
,NLD,
1693,NLD,3334
1509,NLD,2971
1727,NLD,3400
1645,NLD,3239
1661,NLD,3271
1687,NLD,3322
1609,NLD,3169
1724,NLD,3395
1697,NLD,3327
1719,NLD,3358
1811,NLD,3524
1806,NLD,3499
1768,NLD,3411
1803,NLD,3465
1917,NLD,3669
1966,NLD,3747
1977,NLD,3753
1813,NLD,3429
1956,NLD,3685
2056,NLD,3857
2018,NLD,3771
2043,NLD,3805
2045,NLD,3794
2121,NLD,3919
2179,NLD,4011
2210,NLD,4053
2218,NLD,4051
2248,NLD,4090
2279,NLD,4130
2231,NLD,4029
2201,NLD,3959
2230,NLD,3997
2222,NLD,3968
2234,NLD,3974
2258,NLD,4001
2303,NLD,4067
2380,NLD,4188
2434,NLD,4266
2470,NLD,4328
2443,NLD,4278
2390,NLD,4182
2537,NLD,4437
2469,NLD,4316
2569,NLD,4489
2525,NLD,4410
2457,NLD,4289
2371,NLD,4136
2485,NLD,4334
2418,NLD,4216
2515,NLD,4382
2563,NLD,4463
2666,NLD,4640
2672,NLD,4649
2774,NLD,4823
2681,NLD,4659
2698,NLD,4687
2787,NLD,4839
2877,NLD,4992
2841,NLD,4928
2874,NLD,4982
2961,NLD,5084
2879,NLD,4896
3073,NLD,5176
3110,NLD,5189
3176,NLD,5250
3197,NLD,5235
3071,NLD,4983
3276,NLD,5268
3326,NLD,5299
3401,NLD,5372
3644,NLD,5704
3700,NLD,5741
3770,NLD,5799
3817,NLD,5820
3900,NLD,5897
3939,NLD,5906
4063,NLD,6040
3889,NLD,5733
3888,NLD,5684
3994,NLD,5792
3940,NLD,5667
4152,NLD,5924
4158,NLD,5885
4309,NLD,6050
4393,NLD,6119
4436,NLD,6131
4475,NLD,6137
4402,NLD,5990
4584,NLD,6191
4742,NLD,6356
4705,NLD,6258
4737,NLD,6255
4940,NLD,6474
5007,NLD,6514
4888,NLD,6313
4955,NLD,6354
5190,NLD,6606
5386,NLD,6807
5410,NLD,6951
5396,NLD,7050
5482,NLD,7285
5148,NLD,6961
5133,NLD,7064
5081,NLD,7119
4573,NLD,6526
4150,NLD,6032
5006,NLD,7417
5027,NLD,7593
5176,NLD,7974
5266,NLD,8276
5199,NLD,8340
5377,NLD,8809
5409,NLD,9053
5636,NLD,9641
5662,NLD,9905
5751,NLD,10292
5588,NLD,10237
5560,NLD,10081
5198,NLD,9330
5098,NLD,9061
5069,NLD,8919
4962,NLD,8646
5141,NLD,8870
5465,NLD,9339
5775,NLD,9776
5634,NLD,9446
6006,NLD,9976
5283,NLD,8694
5000,NLD,8154
4573,NLD,7390
4473,NLD,7163
3004,NLD,4767
3073,NLD,4834
5143,NLD,8019
5877,NLD,9084
6447,NLD,9879
6965,NLD,10582
7162,NLD,10790
7397,NLD,10854
7669,NLD,10947
8308,NLD,11773
8709,NLD,12429
9298,NLD,13182
9529,NLD,13493
9787,NLD,13700
9877,NLD,13464
10382,NLD,13922
10770,NLD,14911
10673,NLD,14758
11470,NLD,15546
11658,NLD,15893
12886,NLD,16982
13217,NLD,17631
13641,NLD,17880
14436,NLD,18609
15353,NLD,19604
16509,NLD,20625
17514,NLD,21534
18347,NLD,22168
18992,NLD,22668
20086,NLD,23539
21904,NLD,24288
21375,NLD,24065
22229,NLD,24985
22347,NLD,25510
22516,NLD,25955
23318,NLD,26357
24131,NLD,26460
23143,NLD,26137
22116,NLD,25717
21920,NLD,26062
22262,NLD,26811
22315,NLD,27501
22824,NLD,28102
22614,NLD,28318
23273,NLD,28869
24249,NLD,30042
25173,NLD,31062
25816,NLD,31570
26466,NLD,31867
26968,NLD,32043
27867,NLD,32794
28915,NLD,33649
29657,NLD,34689
32099,NLD,35995
33873,NLD,37392
36238,NLD,39021
39923,NLD,40385
40005,NLD,40933
40263,NLD,40715
39325,NLD,40638
39959,NLD,41319
42550,NLD,42113
44600,NLD,43525
47515,NLD,45037
47481,NLD,45624
45285,NLD,43680
44394,NLD,44066
44591,NLD,44591
45412,NLD,43957
48629,NLD,43744
47747,NLD,44205
48463,NLD,44869
49254,NLD,45600
,NOR,
,NOR,
,NOR,
,NOR,
,NOR,
1330,NOR,2614
,NOR,
,NOR,
,NOR,
,NOR,
,NOR,
,NOR,
,NOR,
,NOR,
,NOR,
1386,NOR,2724
1303,NOR,2560
1340,NOR,2633
1450,NOR,2850
1469,NOR,2886
1446,NOR,2840
1411,NOR,2773
1408,NOR,2766
1427,NOR,2804
1438,NOR,2825
1546,NOR,3038
1532,NOR,3011
1520,NOR,2987
1463,NOR,2874
1508,NOR,2963
1569,NOR,3082
1558,NOR,3061
1607,NOR,3157
1475,NOR,2899
1500,NOR,2947
1562,NOR,3068
1600,NOR,3143
1623,NOR,3189
1708,NOR,3356
1788,NOR,3514
1825,NOR,3585
1789,NOR,3515
1696,NOR,3332
1795,NOR,3526
1748,NOR,3434
1816,NOR,3569
1809,NOR,3553
1931,NOR,3794
1885,NOR,3703
1911,NOR,3755
1999,NOR,3928
1901,NOR,3735
1916,NOR,3764
1900,NOR,3734
2000,NOR,3929
2095,NOR,4117
2190,NOR,4303
2252,NOR,4425
2348,NOR,4577
2295,NOR,4440
2373,NOR,4555
2459,NOR,4684
2450,NOR,4632
2354,NOR,4416
2466,NOR,4592
2558,NOR,4729
2513,NOR,4611
2624,NOR,4779
2699,NOR,4881
2652,NOR,4761
2650,NOR,4723
2699,NOR,4778
2764,NOR,4858
2916,NOR,5089
3026,NOR,5245
3040,NOR,5233
3054,NOR,5221
3059,NOR,5194
3160,NOR,5330
3312,NOR,5548
3468,NOR,5770
3546,NOR,5862
3704,NOR,6083
3784,NOR,6174
3783,NOR,6132
3813,NOR,6141
3865,NOR,6184
3884,NOR,6176
3936,NOR,6218
3960,NOR,6217
4025,NOR,6280
4261,NOR,6607
4339,NOR,6687
4458,NOR,6827
4523,NOR,6885
4779,NOR,7231
4852,NOR,7460
4898,NOR,7656
5250,NOR,8345
5070,NOR,8196
5066,NOR,8333
5424,NOR,9080
4755,NOR,8103
4382,NOR,7604
4924,NOR,8704
4972,NOR,8958
4346,NOR,7981
4612,NOR,8639
4817,NOR,9205
4639,NOR,9048
4491,NOR,8945
4413,NOR,8978
4539,NOR,9437
4660,NOR,9907
4850,NOR,10548
5038,NOR,10929
4629,NOR,10014
4841,NOR,10445
4948,NOR,10647
5108,NOR,10962
5349,NOR,11449
5695,NOR,12158
5934,NOR,12634
6048,NOR,12842
6317,NOR,13380
5760,NOR,12167
5881,NOR,12391
5632,NOR,11835
5492,NOR,11511
5171,NOR,10810
5751,NOR,11992
6281,NOR,13063
7065,NOR,14656
7490,NOR,15499
7631,NOR,15750
7947,NOR,16360
8442,NOR,17085
8889,NOR,17518
9108,NOR,18034
9370,NOR,18758
9425,NOR,18987
9939,NOR,19812
10195,NOR,20222
10052,NOR,20044
10386,NOR,20713
10250,NOR,21705
10803,NOR,22883
11076,NOR,23340
11521,NOR,24050
12243,NOR,25057
12760,NOR,26183
